ANNO;PROV;COMUNE;TOT_INC;TOT_INC_MORTALI;TOT_FERITI;TOT_MORTI;TOT_VEIC_COINVOLTI;TOT_VEIC_CONDUC_IGNOTO;TOT_CONDUC;CONDUC_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_ETA_0-14_INC;CONDUC_ETA_15-19_INC;CONDUC_ETA_20-64_INC;CONDUC_ETA_65+_INC;CONDUC_ETA_0-14_FERITI;CONDUC_ETA_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETA_65+_FERITI;CONDUC_ETA_0-14_MORTI;CONDUC_ETA_15-19_MORTI;CONDUC_ETA_20-64_MORTI;CONDUC_ETA_65+_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_INC;STRADE_EXTRAURB_FERITI;STRADE_EXTRAURB_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_ISOLATI;WEEKEND_INC;FERIALI_INC;NOTTE_INC;GIORNO_INC;ORE_07-09_INC;ORE_17-19_INC;SERENO_INC;NEBBIA_INC;PIOGGIA-NEVE_INC;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);VEIC_COINVOLTI_AUTOCAR_E_SIMILI;VEIC_COINVOLTI_MOTOCICLI;VEIC_COINVOLTI_VELOCIPEDI
2000;BRESCIA;NUVOLENTO;16;0;19;0;32;1;31;10;15;16;0;0;2;26;3;0;2;11;2;0;0;0;0;4;0;0;0;14;14;0;2;5;0;0;0;0;13;0;3;2;14;0;16;0;2;14;0;0;16;3;8;4
2000;BRESCIA;PERTICA ALTA;1;0;1;0;2;0;2;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0
2000;BRESCIA;NUVOLERA;12;0;19;0;26;0;26;6;15;11;0;0;3;23;0;0;2;13;0;0;0;0;0;4;0;0;0;8;12;0;4;7;0;0;0;0;11;0;1;5;7;3;9;2;3;10;0;1;13;8;2;2
2000;BRESCIA;ODOLO;7;0;8;0;12;0;12;6;6;6;0;0;2;10;0;0;2;4;0;0;0;0;0;2;0;0;0;3;3;0;4;5;0;0;0;0;5;0;2;5;2;0;7;1;1;6;0;0;6;1;5;0
2000;BRESCIA;OFFLAGA;6;0;11;0;11;0;11;3;8;3;0;0;2;8;0;0;1;6;0;0;0;0;0;3;0;0;0;2;3;0;4;8;0;0;0;0;4;0;2;4;2;0;6;1;2;6;0;0;9;0;2;0
2000;BRESCIA;OME;3;0;10;0;5;0;5;1;4;1;0;0;0;3;1;0;0;2;1;0;0;0;0;6;0;0;0;3;10;0;0;0;0;0;0;0;2;0;1;1;2;0;3;0;0;2;0;1;4;0;0;1
2000;BRESCIA;ORZINUOVI;49;2;58;3;86;0;86;18;40;44;0;0;6;68;9;0;4;29;6;0;0;1;1;13;1;5;0;36;41;1;13;17;2;0;0;0;35;5;9;14;35;7;41;5;11;41;1;5;59;5;15;4
2000;BRESCIA;ORZIVECCHI;5;0;6;0;6;0;6;2;4;2;0;0;0;6;0;0;0;4;0;0;0;0;0;1;0;1;0;4;5;0;1;1;0;0;0;0;1;1;3;1;4;3;2;1;0;5;0;0;5;1;0;0
2000;BRESCIA;OSPITALETTO;31;1;44;1;61;0;60;8;29;30;1;0;7;50;1;0;7;21;0;0;0;0;1;14;0;1;0;15;22;0;14;19;1;2;3;0;27;1;3;10;21;14;17;0;7;22;0;4;42;8;8;2
2000;BRESCIA;OSSIMO;2;0;3;0;4;0;4;2;3;1;0;0;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;1;0;1;1;1;0;2;0;1;2;0;0;2;1;0;1
2000;BRESCIA;PADENGHE SUL GARDA;25;1;29;1;46;0;45;12;22;22;1;1;1;39;3;1;1;19;1;0;0;1;0;6;0;1;0;10;10;1;15;19;0;0;0;0;18;1;6;9;16;4;21;2;9;17;0;2;32;3;7;3
2000;BRESCIA;PADERNO FRANCIACORTA;10;0;11;0;18;0;18;4;9;9;0;0;4;14;0;0;3;6;0;0;0;0;0;2;0;0;0;8;9;0;2;2;0;0;0;0;8;0;2;3;7;4;6;0;4;7;1;0;8;3;6;1
2000;BRESCIA;PAITONE;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0
2000;BRESCIA;PALAZZOLO SULL'OGLIO;72;2;105;2;129;1;127;20;73;54;1;0;7;110;9;0;4;63;6;0;0;0;0;25;0;7;2;48;62;2;11;16;0;13;27;0;43;8;21;25;47;26;45;12;14;48;2;13;90;13;15;9
2000;BRESCIA;PARATICO;15;1;24;1;24;0;24;2;16;7;0;0;3;20;0;0;3;13;0;0;0;1;0;8;0;0;0;14;23;1;1;1;0;0;0;0;9;0;6;5;10;6;9;0;3;11;0;1;12;1;11;0
2000;BRESCIA;PASSIRANO;24;1;27;2;46;0;46;11;22;23;0;0;4;37;5;0;2;17;3;0;0;1;0;5;1;0;0;14;16;0;6;6;0;4;5;2;19;0;5;12;12;5;18;5;4;15;0;4;32;2;9;3
2000;BRESCIA;PAVONE DEL MELLA;2;0;2;0;4;0;4;0;2;2;0;0;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;1;1;0;2;0;0;2;0;0;3;0;1;0
2000;BRESCIA;SAN PAOLO;5;0;5;0;7;0;7;0;3;4;0;0;1;5;1;0;0;2;1;0;0;0;0;2;0;0;0;1;1;0;4;4;0;0;0;0;2;0;3;2;3;2;3;1;1;4;0;1;6;1;0;0
2000;BRESCIA;PEZZAZE;3;0;4;0;6;0;6;1;4;2;0;0;1;3;2;0;1;1;2;0;0;0;0;0;0;0;0;2;2;0;1;2;0;0;0;0;2;0;1;1;2;0;3;0;0;2;0;1;5;1;0;0
2000;BRESCIA;PIAN CAMUNO;8;0;14;0;14;1;13;2;8;5;0;0;1;11;1;0;0;7;1;0;0;0;0;5;0;1;0;6;9;0;2;5;0;0;0;0;4;1;3;4;4;2;6;0;2;6;0;1;7;2;4;0
2000;BRESCIA;PISOGNE;32;3;38;4;59;1;58;7;29;26;0;0;4;50;2;0;4;25;0;0;0;3;0;7;1;2;0;24;26;2;8;12;2;0;0;0;22;2;8;10;22;5;27;3;10;21;0;7;36;7;12;1
2000;BRESCIA;POLAVENO;7;0;9;0;8;0;8;1;4;4;0;0;2;4;0;0;1;2;0;0;0;0;0;4;0;1;0;3;4;0;4;5;0;0;0;0;1;1;5;2;5;2;5;0;2;4;0;1;8;0;0;0
2000;BRESCIA;POLPENAZZE DEL GARDA;3;0;4;0;5;0;5;1;4;1;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;1;1;0;2;3;0;0;0;0;2;0;1;2;1;0;3;0;1;2;0;0;3;0;1;1
2000;BRESCIA;POMPIANO;7;0;20;0;13;0;13;1;11;2;0;0;3;8;2;0;3;6;2;0;0;0;0;9;0;0;0;5;16;0;2;4;0;0;0;0;6;0;1;2;5;0;7;1;1;5;0;1;9;0;2;1
2000;BRESCIA;PONCARALE;10;1;17;1;20;0;20;4;13;7;0;0;1;19;0;0;1;12;0;0;0;0;0;3;1;1;0;8;14;1;2;3;0;0;0;0;9;1;0;3;7;2;8;4;2;10;0;0;14;1;1;4
2000;BRESCIA;PONTE DI LEGNO;1;0;2;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0
2000;BRESCIA;PONTEVICO;12;1;13;1;19;0;19;4;10;8;0;0;1;16;2;0;1;8;1;0;0;0;1;3;0;0;0;5;4;1;2;2;0;5;7;0;7;0;5;6;6;3;9;3;0;8;1;1;12;3;2;2
2000;BRESCIA;PONTOGLIO;7;1;9;1;15;1;13;1;6;7;1;0;1;11;1;0;1;4;1;0;0;0;0;3;0;0;1;6;8;1;1;1;0;0;0;0;6;1;0;5;2;1;6;0;1;5;0;0;6;3;2;2
2000;BRESCIA;POZZOLENGO;12;2;18;2;26;3;23;1;11;11;0;0;0;20;3;0;0;9;2;0;0;1;0;6;1;0;0;2;2;0;3;4;1;7;12;1;7;0;5;2;10;3;9;1;4;7;0;2;14;7;1;1
2000;BRESCIA;PRALBOINO;2;1;2;1;2;0;2;0;1;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;2;2;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;2;0;0;1;0;1;0
2000;BRESCIA;PRESEGLIE;2;0;4;0;4;0;4;3;4;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;2;0;0;1;1;0;2;0;0;2;0;0;3;0;1;0
2000;BRESCIA;PREVALLE;17;0;23;0;35;0;35;5;15;20;0;1;0;31;3;1;0;11;3;0;0;0;0;8;0;0;0;13;14;0;4;9;0;0;0;0;17;0;0;3;14;1;16;2;2;13;0;3;22;4;5;4
2000;BRESCIA;PROVAGLIO D'ISEO;17;4;22;5;30;1;28;2;18;7;1;0;2;24;2;0;2;15;1;0;0;2;1;4;1;0;1;5;6;0;11;15;4;0;0;0;10;1;6;4;13;3;14;4;5;9;1;2;15;3;8;1
2000;BRESCIA;PUEGNAGO SUL GARDA;1;0;1;0;2;0;2;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0
2000;BRESCIA;QUINZANO D'OGLIO;7;0;11;0;12;0;12;3;8;4;0;0;0;10;2;0;0;6;2;0;0;0;0;3;0;0;0;5;6;0;2;5;0;0;0;0;4;0;3;4;3;0;7;0;3;6;0;1;11;0;1;0
2000;BRESCIA;REMEDELLO;4;0;8;0;5;0;5;1;3;2;0;0;2;3;0;0;1;2;0;0;0;0;0;5;0;0;0;2;2;0;2;6;0;0;0;0;1;0;3;1;3;2;2;1;1;2;1;0;5;0;0;0
2000;BRESCIA;REZZATO;76;4;110;6;131;2;128;22;72;52;1;0;5;115;4;0;5;62;3;0;0;4;0;35;2;3;0;26;37;2;39;57;2;10;15;2;43;3;30;35;41;34;41;12;11;53;3;11;94;17;14;3
2000;BRESCIA;ROCCAFRANCA;14;1;23;1;27;0;27;5;13;13;0;0;2;23;2;0;2;10;1;0;0;0;1;10;0;0;0;5;4;1;9;19;0;0;0;0;11;0;3;4;10;0;14;0;6;12;0;2;19;4;4;0
2000;BRESCIA;RODENGO SAIANO;21;0;33;0;38;0;38;12;26;12;0;0;3;33;2;0;2;24;0;0;0;0;0;7;0;0;0;9;14;0;12;19;0;0;0;0;15;0;6;4;17;7;13;3;1;13;1;5;29;2;5;2
2000;BRESCIA;ROE' VOLCIANO;20;4;26;4;45;1;44;7;15;25;0;0;3;39;2;0;2;12;1;0;1;2;1;11;0;0;0;12;12;2;8;14;2;0;0;0;19;0;1;6;14;4;16;4;7;16;0;3;28;8;7;1
2000;BRESCIA;RONCADELLE;62;1;88;1;118;3;113;24;62;50;2;1;3;108;1;1;2;58;1;0;0;1;0;24;0;2;0;38;51;1;16;21;0;7;15;0;44;2;16;20;42;13;49;5;15;46;0;10;82;11;13;5
2000;BRESCIA;ROVATO;94;3;143;3;180;3;177;49;95;80;0;0;13;153;8;0;10;81;3;0;0;2;0;45;0;3;1;69;98;2;14;19;1;11;26;0;71;4;19;28;66;13;81;15;16;73;0;15;123;17;31;5
2000;BRESCIA;RUDIANO;6;0;9;0;11;0;11;1;7;4;0;0;0;11;0;0;0;7;0;0;0;0;0;2;0;0;0;4;5;0;2;4;0;0;0;0;5;0;1;3;3;2;4;0;2;3;1;0;8;2;1;0
2000;BRESCIA;SABBIO CHIESE;9;0;10;0;17;0;17;1;7;10;0;0;1;16;0;0;1;6;0;0;0;0;0;2;0;1;0;6;7;0;3;3;0;0;0;0;6;1;2;1;8;0;9;2;2;5;0;2;12;2;3;0
2000;BRESCIA;SALE MARASINO;15;1;18;1;25;0;25;1;13;11;0;0;3;21;1;0;3;10;0;0;0;1;0;4;0;1;0;11;14;0;4;4;1;0;0;0;9;1;5;4;11;3;12;1;4;13;0;2;15;3;6;1
2000;BRESCIA;VOBARNO;17;0;19;0;35;0;35;8;15;20;0;0;2;32;1;0;1;14;0;0;0;0;0;3;0;1;0;15;16;0;2;3;0;0;0;0;13;1;3;2;15;2;15;6;4;10;0;5;22;8;4;1
2000;BRESCIA;SALO';52;3;71;5;99;2;97;23;45;50;0;1;10;77;5;1;8;34;1;0;0;2;0;21;3;5;0;33;42;0;19;29;5;0;0;0;39;5;8;17;35;6;45;4;10;37;0;10;69;4;21;2
2000;BRESCIA;SAN FELICE DEL BENACO;10;0;15;0;20;0;20;4;12;8;0;0;5;14;1;0;3;9;0;0;0;0;0;3;0;0;0;6;9;0;4;6;0;0;0;0;8;0;2;2;8;1;9;3;1;10;0;0;7;1;11;0
2000;BRESCIA;SAN GERVASIO BRESCIANO;4;0;6;0;5;0;5;1;3;2;0;0;0;5;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;6;0;1;0;3;2;2;2;2;0;2;4;0;0;4;1;0;0
2000;BRESCIA;SAN ZENO NAVIGLIO;16;2;27;2;38;1;37;11;18;18;0;0;0;37;0;0;0;18;0;0;0;1;0;9;1;0;0;9;14;0;5;8;1;2;5;1;14;0;2;2;14;3;13;6;1;9;0;3;27;7;3;0
2000;BRESCIA;SAREZZO;61;2;92;2;111;0;111;30;56;54;0;0;2;106;1;0;1;55;0;0;1;0;0;29;0;7;1;61;92;2;0;0;0;0;0;0;41;8;12;20;41;15;45;7;14;47;0;10;80;11;17;3
2000;BRESCIA;SAVIORE DELL'ADAMELLO;2;0;2;0;3;0;3;1;1;2;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;1;1;0;1;1;0;2;0;1;2;0;0;2;0;1;0
2000;BRESCIA;SELLERO;2;0;9;0;4;0;4;1;3;1;0;0;0;4;0;0;0;3;0;0;0;0;0;6;0;0;0;0;0;0;2;9;0;0;0;0;2;0;0;1;1;1;1;0;0;1;0;1;4;0;0;0
2000;BRESCIA;SENIGA;1;0;3;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0
2000;BRESCIA;SIRMIONE;28;2;41;2;49;0;49;4;25;22;0;1;4;42;2;1;3;21;0;0;0;2;0;14;0;2;0;22;31;1;4;7;1;1;1;0;19;2;7;13;15;12;16;0;5;21;0;5;28;3;18;0
2000;BRESCIA;SOIANO DEL LAGO;4;0;6;0;6;0;6;0;5;1;0;0;1;3;2;0;1;3;1;0;0;0;0;1;0;0;0;2;3;0;2;3;0;0;0;0;2;0;2;1;3;1;3;0;0;4;0;0;3;0;3;0
2000;BRESCIA;SONICO;3;0;4;0;6;0;6;1;4;2;0;0;0;4;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;2;0;1;1;2;0;3;1;2;1;0;1;5;0;1;0
2000;BRESCIA;SULZANO;11;1;12;1;16;0;16;5;8;8;0;0;0;15;1;0;0;8;0;0;0;0;0;2;0;2;1;10;12;0;1;0;1;0;0;0;4;3;4;3;8;3;8;1;2;7;0;3;8;1;7;0
2000;BRESCIA;TAVERNOLE SUL MELLA;4;1;6;1;6;0;6;1;4;1;0;0;0;5;0;0;0;4;0;0;0;0;0;2;0;0;0;3;5;1;1;1;0;0;0;0;2;0;2;3;1;1;3;1;0;3;0;1;5;1;0;0
2000;BRESCIA;TEMU';1;0;6;0;2;0;2;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;4;0;0;0;1;6;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0
2000;BRESCIA;TORBOLE CASAGLIA;14;3;22;3;24;0;24;5;12;9;0;0;1;21;2;0;1;10;1;0;0;2;1;9;0;1;0;6;9;0;8;13;3;0;0;0;8;1;5;6;8;6;8;0;2;10;0;4;19;1;3;1
2000;BRESCIA;TOSCOLANO-MADERNO;34;1;49;2;68;0;68;15;36;31;0;0;5;56;7;0;2;30;4;0;1;0;0;12;1;1;0;27;35;0;7;14;2;0;0;0;28;1;5;9;25;7;26;2;5;30;0;2;39;5;16;6
2000;BRESCIA;TRAVAGLIATO;18;0;27;0;38;1;37;5;21;16;0;0;5;29;2;0;4;15;2;0;0;0;0;6;0;0;0;11;17;0;7;10;0;0;0;0;15;0;3;4;14;4;14;4;2;16;0;2;26;2;8;0
2000;BRESCIA;TREMOSINE;1;1;0;1;3;0;3;0;0;2;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;2;0;1;0
2000;BRESCIA;TRENZANO;16;0;20;0;23;0;23;3;12;11;0;0;2;19;1;0;1;9;1;0;0;0;0;7;0;1;0;5;7;0;11;13;0;0;0;0;7;1;8;5;11;3;13;1;6;10;0;6;20;1;1;0
2000;BRESCIA;URAGO D'OGLIO;16;1;31;1;36;2;34;10;18;15;0;0;1;29;2;0;1;16;1;0;0;0;1;13;0;0;0;6;8;1;10;23;0;0;0;0;12;0;4;3;13;7;9;3;3;10;1;4;23;4;2;3
2000;BRESCIA;VALLIO TERME;5;0;8;0;10;0;10;0;6;4;0;0;0;7;1;0;0;5;0;0;0;0;0;2;0;0;0;3;6;0;2;2;0;0;0;0;4;0;1;3;2;1;4;1;2;4;0;1;6;1;3;0
2000;BRESCIA;VEROLANUOVA;15;1;24;1;28;0;28;8;15;13;0;0;3;23;2;0;2;12;1;0;0;0;0;6;1;3;0;11;20;1;4;4;0;0;0;0;12;2;1;5;10;1;14;5;4;12;0;3;22;0;6;0
2000;BRESCIA;VEROLAVECCHIA;4;0;4;0;8;0;8;2;3;5;0;0;1;6;1;0;1;1;1;0;0;0;0;0;0;1;0;3;3;0;1;1;0;0;0;0;3;1;0;1;3;0;4;0;3;4;0;0;6;1;1;0
2000;BRESCIA;VESTONE;3;0;4;0;5;0;5;0;2;3;0;0;1;4;0;0;1;1;0;0;0;0;0;1;0;1;0;3;4;0;0;0;0;0;0;0;2;1;0;1;2;0;3;0;1;3;0;0;3;0;2;0
2000;BERGAMO;SAN PELLEGRINO TERME;13;0;20;0;25;0;25;6;12;13;0;0;2;17;4;0;2;8;1;0;0;0;0;5;0;3;0;11;17;0;2;3;0;0;0;0;9;3;1;8;5;2;10;1;2;8;0;3;21;1;2;1
2000;BERGAMO;SANT'OMOBONO TERME;2;0;2;0;4;0;4;1;2;2;0;1;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;1;1;0;2;0;0;2;0;0;0;1;3;0
2000;BERGAMO;SARNICO;7;0;11;0;13;0;13;3;7;6;0;0;2;11;0;0;1;6;0;0;0;0;0;3;0;1;0;7;11;0;0;0;0;0;0;0;6;0;1;3;4;1;5;0;4;5;0;1;10;0;3;0
2000;BERGAMO;SCANZOROSCIATE;15;0;22;0;32;0;32;5;19;13;0;0;6;22;0;0;6;11;0;0;0;0;0;3;0;0;0;15;22;0;0;0;0;0;0;0;13;0;2;5;10;1;14;2;5;10;0;0;19;3;7;3
2000;BERGAMO;SCHILPARIO;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0
2000;BERGAMO;SEDRINA;12;0;16;0;22;0;22;1;13;9;0;0;1;19;0;0;1;12;0;0;0;0;0;2;0;1;0;3;3;0;9;13;0;0;0;0;8;1;3;6;6;2;9;2;3;11;0;0;14;3;5;0
2000;BERGAMO;SELVINO;1;0;2;0;2;0;2;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;2;0;0;0
2000;BERGAMO;SERIATE;63;1;103;1;129;4;125;31;67;57;0;0;8;108;3;0;6;59;1;0;0;1;0;32;0;3;0;45;60;0;16;31;1;2;12;0;49;2;12;18;45;11;51;7;21;52;1;9;85;11;24;5
2000;BERGAMO;SERINA;5;0;8;0;8;0;8;1;5;3;0;0;1;6;0;0;1;4;0;0;0;0;0;3;0;0;0;3;5;0;2;3;0;0;0;0;3;0;2;4;1;3;2;0;1;4;0;0;7;1;0;0
2000;BERGAMO;SOLTO COLLINA;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0
2000;BERGAMO;SORISOLE;16;0;17;0;30;1;28;5;13;15;1;0;4;23;1;0;4;8;1;0;0;0;0;3;0;1;0;14;15;0;2;2;0;0;0;0;10;1;5;6;10;4;12;3;3;10;0;3;16;0;12;0
2000;BERGAMO;SOTTO IL MONTE GIOVANNI XXIII;3;0;3;0;7;0;7;2;3;4;0;0;1;5;1;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;2;0;1;1;2;1;2;0;1;2;0;1;2;1;3;0
2000;BERGAMO;SOVERE;10;3;10;3;20;0;20;6;8;11;0;0;1;16;2;0;0;7;1;0;0;1;0;2;0;0;2;9;10;2;1;0;1;0;0;0;7;2;1;4;6;1;9;2;1;8;0;1;9;2;8;0
2000;BERGAMO;SPINONE AL LAGO;4;0;8;0;8;0;8;1;5;3;0;0;0;5;1;0;0;4;0;0;0;0;0;3;0;0;0;3;6;0;1;2;0;0;0;0;2;0;2;3;1;1;3;0;2;1;0;3;6;1;1;0
2000;BERGAMO;SPIRANO;3;0;5;0;5;0;5;2;2;3;0;0;0;5;0;0;0;2;0;0;0;0;0;3;0;0;0;1;1;0;2;4;0;0;0;0;1;0;2;1;2;0;3;0;1;2;0;1;5;0;0;0
2000;BERGAMO;STEZZANO;36;0;60;0;86;8;78;12;39;39;0;0;4;68;3;0;3;34;1;0;0;0;0;20;0;1;0;16;22;0;4;5;0;16;33;0;33;0;3;8;28;11;25;6;6;28;0;3;56;12;8;2
2000;BRESCIA;VEZZA D'OGLIO;3;0;4;0;5;0;5;1;3;2;0;0;0;4;1;0;0;3;0;0;0;0;0;1;0;0;0;2;3;0;1;1;0;0;0;0;2;0;1;3;0;1;2;0;0;3;0;0;4;0;0;1
2000;BRESCIA;VILLA CARCINA;29;2;44;2;57;1;56;10;24;30;0;0;3;47;3;0;2;21;0;0;1;1;0;17;0;3;0;28;43;2;1;1;0;0;0;0;23;3;3;11;18;10;19;3;8;16;0;7;41;3;10;2
2000;BRESCIA;VILLACHIARA;1;0;3;0;2;0;2;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0
2000;BRESCIA;VILLANUOVA SUL CLISI;13;0;20;0;26;1;25;7;13;12;0;0;2;21;2;0;2;10;1;0;0;0;0;6;0;1;0;12;19;0;1;1;0;0;0;0;10;1;2;2;11;6;7;2;1;9;0;2;17;1;6;1
2000;BRESCIA;VIONE;1;0;1;0;2;0;2;1;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;2;0;0;0
2000;BRESCIA;VISANO;3;0;3;0;4;0;4;0;3;1;0;0;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;2;2;1;0;3;0;0;3;0;0;2;0;2;0
2000;COMO;BIZZARONE;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0
2000;BRESCIA;PIANCOGNO;7;1;7;1;14;0;14;2;7;7;0;0;0;13;0;0;0;7;0;0;0;0;0;0;0;0;1;6;6;1;1;1;0;0;0;0;6;0;1;5;2;0;7;1;0;5;0;2;12;0;1;0
2000;COMO;ALBAVILLA;12;1;16;1;28;1;27;7;10;16;0;0;0;25;2;0;0;10;0;0;0;1;0;6;0;0;0;5;9;0;7;7;1;0;0;0;10;0;2;2;10;1;11;2;5;5;0;7;22;1;4;0
2000;COMO;ALBESE CON CASSANO;8;0;19;0;17;2;15;0;8;7;0;0;1;13;1;0;1;7;0;0;0;0;0;10;0;1;0;7;11;0;1;8;0;0;0;0;6;1;1;4;4;4;4;1;1;6;0;1;9;3;3;0
2000;COMO;ALBIOLO;4;0;9;0;8;0;8;1;6;2;0;0;0;6;2;0;0;4;2;0;0;0;0;3;0;0;0;4;9;0;0;0;0;0;0;0;3;0;1;1;3;1;3;1;0;2;0;0;8;0;0;0
2000;COMO;ALSERIO;1;0;3;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0
2000;COMO;ALZATE BRIANZA;9;0;16;0;16;0;16;6;10;6;0;0;4;11;1;0;4;6;0;0;0;0;0;6;0;0;0;8;15;0;1;1;0;0;0;0;7;0;2;4;5;2;7;0;4;6;0;3;12;0;3;1
2000;COMO;ANZANO DEL PARCO;7;1;9;1;14;0;14;1;5;8;0;0;1;12;1;0;1;4;0;0;0;1;0;4;0;0;0;5;7;1;2;2;0;0;0;0;6;0;1;2;5;3;4;1;2;5;0;1;10;2;2;0
2000;COMO;APPIANO GENTILE;15;1;19;1;30;0;30;4;16;14;0;0;7;22;1;0;5;10;1;0;0;0;0;3;1;0;0;11;14;1;4;5;0;0;0;0;14;0;1;5;10;3;12;2;3;10;0;3;21;2;6;1
2000;COMO;ARGEGNO;5;0;7;0;8;0;8;1;6;2;0;0;0;8;0;0;0;6;0;0;0;0;0;0;0;1;0;3;4;0;2;3;0;0;0;0;2;1;2;2;3;2;3;0;1;2;0;2;7;0;0;1
2000;COMO;AROSIO;10;0;17;0;22;1;21;4;13;8;0;0;2;19;0;0;2;11;0;0;0;0;0;4;0;0;0;9;16;0;1;1;0;0;0;0;10;0;0;5;5;2;8;1;3;7;0;2;14;2;4;1
2000;COMO;ASSO;8;0;11;0;15;0;15;3;7;8;0;0;1;14;0;0;1;6;0;0;0;0;0;4;0;0;0;8;11;0;0;0;0;0;0;0;7;0;1;3;5;2;6;1;4;6;0;2;11;0;4;0
2000;COMO;BARNI;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0
2000;COMO;BELLAGIO;8;0;10;0;11;0;11;1;7;4;0;0;2;7;2;0;1;5;1;0;0;0;0;3;0;0;0;5;6;0;3;4;0;0;0;0;3;0;5;4;4;2;5;0;1;6;0;2;6;0;5;0
2000;COMO;BENE LARIO;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0
