ANNO_INCIDENTE;PROV;COD_COM;COMUNE;TOT_INC;DI_CUI_INC_MORTALI;TOT_FERITI;TOT_MORTI;VEIC_COINVOLTI_(IDENTIFICATO_CONDUCENTE);DI_CUI_ALTRI_VEIC_COINVOLTI;CONDUC_TOTALI;DI_CUI_CONDUC_FEMMINE;PASSEGGERI_INFORTUNATI;DI_CUI_PASSEGGERI_INFORTUNATI_FEMMINE;PEDONI_INFORTUNATI;DI_CUI_PEDONI_INFORTUNATI_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_MORTI_ENTRO30gg;CONDUC_ETÀ_0-14_INC;CONDUC_ETÀ_15-19_INC;CONDUC_ETÀ_20-64_INC;CONDUC_ETÀ_65_E_OLTRE_INC;CONDUC_ETÀ_0-14_FERITI;CONDUC_ETÀ_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETÀ_65_E_OLTRE_FERITI;CONDUC_ETÀ_0-14_MORTI;CONDUC_ETÀ_15-19_MORTI;CONDUC_ETÀ_20-64_MORTI;CONDUC_ETÀ_65_E_OLTRE_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;ALTRI_VEIC_FERITI;ALTRI_VEIC_MORTI;INTERSEZIONE_INC;INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI_ENTRO24h;NON_INTERSEZIONE_INC;NON_INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI__ENTRO30gg;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_(NO_AUTOSTR)_INC;STRADE_EXTRAURB_(NO_AUTOSTR)_FERITI;STRADE_EXTRAURB_(NO_AUTOSTR)_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_IN_MARCIA_FERITI;INC_TRA_VEIC_IN_MARCIA_MORTI;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_E_PEDONE_FERITI;INC_TRA_VEIC_E_PEDONE_MORTI;INC_TRA_VEIC_ISOLATI;INC_TRA_VEIC_ISOLATI_FERITI;INC_TRA_VEIC_ISOLATI_MORTI;WEEKEND_INC;WEEKEND_FERITI;WEEKEND_MORTI;FERIALI_INC;FERIALI_FERITI;FERIALI_MORTI;NOTTE_INC;NOTTE_FERITI;NOTTE_MORTI;GIORNO_INC;GIORNO_FERITI;GIORNO_MORTI;ORE_DI_PUNTA_07-09_INC;ORE_DI_PUNTA_07-09_FERITI;ORE_DI_PUNTA_07-09_MORTI;ORE_DI_PUNTA_17-19_INC;ORE_DI_PUNTA_17-19_FERITI;ORE_DI_PUNTA_17-19_MORTI;SERENO_INC;SERENO_FERITI;SERENO_MORTI;NEBBIA_INC;NEBBIA_FERITI;NEBBIA_MORTI;PIOGGIA-NEVE_INC;PIOGGIA-NEVE_FERITI;PIOGGIA-NEVE_MORTI;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);AUTOVET_(PRIV_E_PUB)_FERITI;AUTOVET_(PRIV_E_PUB)_MORTI;VEIC_COINVOLTI_AUTOCAR_E_SIMILI;AUTOCAR_E_SIMILI_FERITI;AUTOCAR_E_SIMILI_MORTI;VEIC_COINVOLTI_MOTOCICLI;MOTOCICLI_FERITI;MOTOCICLI_MORTI;VEIC_COINVOLTI_VELOCIPEDI;VELOCIPEDI_FERITI;VELOCIPEDI_MORTI
2005;MONZA E DELLA BRIANZA;108020;COGLIATE;22;;28;0;46;;46;14;0;0;0;0;28;18;0;0;0;5;35;6;0;3;22;3;0;0;0;0;0;0;0;0;0;0;9;13;0;13;15;0;21;26;0;1;2;0;;;;20;26;0;0;0;0;2;2;0;2;2;0;20;26;0;4;4;0;18;24;0;1;2;0;4;5;0;14;17;0;1;1;0;3;4;0;35;24;0;2;1;0;8;3;0;1;;
2005;MONZA E DELLA BRIANZA;108021;CONCOREZZO;49;2;56;2;98;1;97;30;1;1;4;3;51;44;0;2;0;6;81;6;0;4;42;4;0;0;2;0;1;0;4;0;0;0;25;30;0;24;26;2;35;40;2;12;13;0;2;3;0;41;47;2;4;4;0;4;5;0;7;7;0;42;49;2;4;4;0;45;52;2;11;12;0;10;13;1;39;46;2;1;1;0;4;4;0;66;41;1;7;5;0;15;7;1;9;3;0
2005;MONZA E DELLA BRIANZA;108022;CORREZZANA;1;;1;0;2;;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;1;1;0;;;;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;1;;
2005;MONZA E DELLA BRIANZA;108023;DESIO;210;2;264;2;421;11;410;113;21;9;11;8;232;176;0;2;4;29;338;30;3;22;189;16;0;1;1;0;21;0;11;0;0;0;69;89;1;141;175;1;167;194;2;39;66;0;;;;172;220;2;11;12;0;27;32;0;50;74;1;160;190;1;10;17;0;200;247;2;36;48;1;58;67;0;167;199;2;2;3;0;29;43;0;269;184;1;38;19;0;83;57;1;19;4;0
2005;MONZA E DELLA BRIANZA;108024;GIUSSANO;106;1;127;1;214;4;210;68;6;4;1;1;120;89;0;1;2;16;164;21;2;12;94;11;0;0;0;0;6;0;1;0;0;0;33;36;1;73;91;0;89;104;1;17;23;0;;;;88;109;1;1;1;0;17;17;0;24;30;0;82;97;1;9;13;0;97;114;1;10;10;0;29;33;1;91;113;0;1;1;0;7;6;1;141;89;1;23;10;0;35;23;0;11;5;0
2005;MONZA E DELLA BRIANZA;108025;LAZZATE;15;;17;0;28;;28;7;0;0;0;0;17;11;0;0;0;1;23;4;0;1;12;4;0;0;0;0;0;0;0;0;0;0;6;7;0;9;10;0;11;12;0;4;5;0;;;;13;15;0;0;0;0;2;2;0;3;4;0;12;13;0;;;;15;17;0;2;3;0;4;4;0;11;12;0;0;0;0;3;4;0;18;10;0;3;3;0;4;2;0;3;2;0
2005;MONZA E DELLA BRIANZA;108026;LESMO;26;;33;0;50;;49;18;1;1;2;1;30;19;1;0;1;4;38;6;1;3;25;1;0;0;0;0;1;0;2;0;0;0;8;11;0;18;22;0;25;32;0;1;1;0;;;;23;29;0;2;3;0;1;1;0;3;4;0;23;29;0;2;2;0;24;31;0;4;6;0;7;8;0;22;28;0;0;0;0;2;2;0;30;22;0;1;2;0;13;9;0;5;;
2005;MONZA E DELLA BRIANZA;108027;LIMBIATE;108;;124;0;212;3;209;42;0;0;5;3;119;90;0;0;1;24;166;14;1;19;92;5;0;0;0;0;0;0;5;0;0;0;30;33;0;78;91;0;100;115;0;7;8;0;;;;85;100;0;5;6;0;18;18;0;33;37;0;75;87;0;12;14;0;96;110;0;11;15;0;34;38;0;92;105;0;3;4;0;10;12;0;135;71;0;12;9;0;50;42;0;12;2;0
2005;MONZA E DELLA BRIANZA;108028;LISSONE;280;2;375;2;522;12;509;128;55;28;28;18;284;223;1;2;3;25;431;30;3;21;241;9;0;0;1;1;55;0;28;0;8;0;113;152;0;167;223;2;216;259;1;63;115;1;;;;192;263;1;27;32;0;61;80;1;69;94;0;211;281;2;48;83;0;230;289;2;40;49;0;58;67;1;207;252;2;2;3;0;43;75;0;352;276;0;24;15;0;108;73;2;21;8;0
2005;MONZA E DELLA BRIANZA;108029;MACHERIO;16;1;18;1;31;;31;9;0;0;0;0;18;12;0;1;1;1;27;1;1;1;15;1;0;0;1;0;0;0;0;0;0;0;9;9;0;7;9;1;16;18;1;;;;;;;14;16;1;0;0;0;2;2;0;5;5;1;11;13;0;1;1;0;15;17;1;2;2;0;3;3;0;16;18;1;0;0;0;0;0;0;19;14;0;1;;;5;2;0;6;2;1
2005;MONZA E DELLA BRIANZA;108030;MEDA;93;2;114;2;192;2;190;48;3;1;1;1;110;78;0;2;4;21;142;21;4;15;78;13;0;1;1;0;3;0;1;0;0;0;27;33;0;66;81;2;90;110;2;3;4;0;;;;86;105;2;1;1;0;6;8;0;23;29;0;70;85;2;7;11;0;86;103;2;18;19;1;23;29;1;79;96;2;0;0;0;5;6;0;138;94;2;11;3;0;26;9;0;15;8;0
2007;COMO;13192;PROSERPIO;1;;1;0;1;;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2005;MONZA E DELLA BRIANZA;108031;MEZZAGO;2;;2;0;4;;4;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;;;;2;2;0;;;;2;2;0;0;0;0;0;0;0;0;0;0;2;2;0;;;;2;2;0;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;2;1;0;;;;2;1;0;;;
2005;MONZA E DELLA BRIANZA;108032;MISINTO;12;;16;0;22;;22;5;0;0;1;1;15;7;0;0;0;1;20;1;0;1;14;0;0;0;0;0;0;0;1;0;0;0;5;6;0;7;10;0;11;14;0;1;2;0;;;;10;14;0;1;1;0;1;1;0;2;2;0;10;14;0;1;1;0;11;15;0;1;2;0;3;4;0;8;10;0;0;0;0;0;0;0;16;12;0;2;1;0;2;2;0;;;
2005;MONZA E DELLA BRIANZA;108033;MONZA;927;10;1049;11;1802;17;1785;380;44;23;94;46;915;863;0;7;12;101;1491;110;12;65;771;51;0;1;4;1;43;1;91;3;0;0;298;325;6;629;724;5;870;965;11;24;37;0;33;47;0;739;843;4;84;95;3;104;111;4;216;251;3;711;798;8;138;179;7;789;870;4;156;170;0;199;220;0;697;779;10;4;5;0;79;93;0;1148;764;5;124;65;4;392;175;2;105;37;0
2005;MONZA E DELLA BRIANZA;108034;MUGGIO';65;;72;0;128;;128;27;3;0;2;0;67;61;0;0;1;9;95;14;1;7;46;10;0;0;0;0;3;0;2;0;0;0;24;28;0;41;44;0;65;72;0;;;;;;;56;63;0;2;2;0;7;7;0;14;14;0;51;58;0;1;4;0;64;68;0;10;11;0;22;22;0;48;54;0;0;0;0;5;5;0;71;34;0;13;9;0;32;24;0;11;3;0
2005;MONZA E DELLA BRIANZA;108035;NOVA MILANESE;60;;66;0;128;5;123;27;0;0;6;2;60;63;0;0;0;11;102;8;0;9;48;3;0;0;0;0;0;0;6;0;0;0;34;39;0;26;27;0;60;66;0;;;;;;;55;61;0;4;4;0;1;1;0;10;11;0;50;55;0;;;;60;66;0;12;12;0;20;22;0;49;54;0;0;0;0;3;4;0;88;52;0;3;1;0;25;12;0;7;1;0
2005;MONZA E DELLA BRIANZA;108036;ORNAGO;9;;10;0;17;;17;4;0;0;0;0;10;7;0;0;0;1;16;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;5;5;0;4;5;0;9;10;0;;;;;;;8;9;0;0;0;0;1;1;0;3;3;0;6;7;0;2;3;0;7;7;0;1;1;0;2;2;0;6;6;0;0;0;0;1;1;0;10;8;0;1;;;5;2;0;1;;
2005;MONZA E DELLA BRIANZA;108037;RENATE;10;;12;0;18;;18;6;0;0;1;1;11;7;0;0;0;2;16;0;0;2;9;0;0;0;0;0;0;0;1;0;0;0;4;5;0;6;7;0;10;12;0;;;;;;;8;10;0;1;1;0;1;1;0;2;3;0;8;9;0;1;1;0;9;11;0;3;3;0;1;1;0;10;12;0;0;0;0;0;0;0;13;9;0;1;;;3;3;0;1;;
2005;MONZA E DELLA BRIANZA;108038;RONCO BRIANTINO;4;;5;0;8;;8;0;0;0;1;0;4;4;0;0;0;1;6;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;3;4;0;1;1;0;4;5;0;;;;;;;2;2;0;1;1;0;1;2;0;1;2;0;3;3;0;;;;3;4;0;0;0;0;1;1;0;1;1;0;1;1;0;2;3;0;6;4;0;1;1;0;1;0;0;;;
2005;MONZA E DELLA BRIANZA;108039;SEREGNO;267;2;307;2;542;11;531;152;17;11;18;7;269;260;0;2;3;52;418;48;3;40;203;23;0;0;1;1;17;0;18;0;3;0;100;113;0;167;194;2;253;282;1;14;25;1;;;;232;265;2;16;17;0;19;25;0;60;80;0;207;227;2;39;59;1;226;246;1;24;30;0;62;66;0;223;256;2;1;1;0;16;20;0;352;253;1;25;17;0;111;29;1;42;8;0
2005;MONZA E DELLA BRIANZA;108040;SEVESO;89;;103;0;167;;167;41;4;2;8;4;91;76;0;0;3;26;117;13;2;21;63;5;0;0;0;0;4;0;8;0;0;0;41;46;0;48;57;0;80;92;0;9;11;0;;;;67;81;0;8;8;0;14;14;0;24;29;0;65;74;0;13;18;0;76;85;0;11;11;0;18;20;0;58;70;0;1;1;0;7;7;0;107;66;0;11;6;0;41;29;0;6;1;0
2005;MONZA E DELLA BRIANZA;108041;SOVICO;22;1;25;1;47;1;46;6;1;1;1;1;22;23;0;1;0;4;33;2;0;1;17;0;0;1;0;0;1;0;1;0;1;0;6;8;0;16;17;1;22;25;1;;;;;;;19;22;1;1;1;0;2;2;0;4;4;0;18;21;1;1;1;0;20;23;1;3;4;1;5;5;0;20;21;1;0;0;0;1;3;0;24;13;0;9;7;0;12;5;1;1;;
2005;MONZA E DELLA BRIANZA;108042;SULBIATE;1;;1;0;2;;2;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;1;1;0;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;0;0;;;
2005;MONZA E DELLA BRIANZA;108043;TRIUGGIO;6;;7;0;13;1;12;3;0;0;1;0;6;6;0;0;0;0;12;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;2;3;0;4;4;0;6;7;0;;;;;;;5;6;0;1;1;0;0;0;0;2;2;0;4;5;0;;;;6;7;0;1;1;0;1;1;0;6;7;0;0;0;0;0;0;0;8;4;0;2;2;0;2;1;0;;;
2005;MONZA E DELLA BRIANZA;108044;USMATE VELATE;35;1;40;1;69;;69;23;0;0;1;1;39;29;0;1;0;2;61;5;0;2;34;3;0;0;1;0;0;0;1;0;0;0;15;17;0;20;23;1;11;12;0;21;25;1;3;3;0;30;35;1;1;1;0;4;4;0;3;3;0;32;37;1;2;3;0;33;37;1;2;3;0;11;12;0;27;30;1;0;0;0;4;6;0;51;34;1;9;4;0;9;2;0;;;
2005;MONZA E DELLA BRIANZA;108045;VAREDO;80;1;92;1;166;4;162;40;3;1;5;2;83;78;0;1;3;18;125;9;3;15;59;5;0;0;1;0;3;0;5;0;1;0;42;50;1;38;42;0;34;37;0;46;55;1;;;;67;76;1;5;7;0;8;9;0;17;22;1;63;70;0;6;8;0;73;83;1;6;6;0;28;35;0;61;68;0;1;1;0;8;11;0;99;58;0;19;10;0;35;24;1;9;;
2005;MONZA E DELLA BRIANZA;108046;VEDANO AL LAMBRO;23;1;24;1;45;;45;13;0;0;1;0;23;21;0;1;1;1;11;1;1;1;5;1;0;0;0;0;0;0;1;0;0;0;10;12;0;13;12;1;23;24;1;;;;;;;18;20;0;1;1;0;4;3;1;3;3;0;20;21;1;3;2;1;20;22;0;4;4;0;6;6;0;20;21;1;0;0;0;2;2;0;30;22;1;;;;9;2;0;6;;
2005;PAVIA;18143;SANTA MARIA DELLA VERSA;1;;2;0;2;;2;1;0;0;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;1;2;0;1;2;0;;;;;;;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;;;;1;2;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;2;2;0;;;;0;0;0;;;
2005;MONZA E DELLA BRIANZA;108047;VEDUGGIO CON COLZANO;10;;13;0;19;;19;5;3;2;1;0;9;10;0;0;0;0;14;3;0;0;7;2;0;0;0;0;3;0;1;0;0;0;6;6;0;4;7;0;5;5;0;5;8;0;;;;6;9;0;1;1;0;3;3;0;6;6;0;4;7;0;2;2;0;8;11;0;1;4;0;1;1;0;6;9;0;0;0;0;2;2;0;16;11;0;;;;3;2;0;;;
2005;MONZA E DELLA BRIANZA;108048;VERANO BRIANZA;42;;59;0;83;1;81;23;12;8;3;2;44;37;1;0;0;6;63;5;0;6;33;3;0;0;0;0;12;0;3;0;0;0;11;13;0;31;46;0;25;31;0;17;28;0;;;;34;51;0;1;1;0;7;7;0;13;21;0;29;38;0;14;22;0;28;37;0;5;5;0;8;10;0;28;37;0;0;0;0;2;2;0;60;46;0;8;8;0;13;5;0;;;
2005;MONZA E DELLA BRIANZA;108049;VILLASANTA;42;1;45;1;86;3;83;21;0;0;0;0;44;38;0;1;0;12;61;10;0;10;31;3;0;0;1;0;0;0;0;0;1;0;13;15;1;29;30;0;31;31;1;10;12;0;;;;37;40;1;0;0;0;5;5;0;8;8;0;34;37;1;4;4;0;38;41;1;3;5;0;11;11;1;31;32;1;0;0;0;6;8;0;42;20;0;10;9;1;20;13;0;11;3;0
2005;MONZA E DELLA BRIANZA;108050;VIMERCATE;139;2;157;2;270;1;269;72;12;6;10;9;136;132;0;1;3;19;225;20;3;15;111;7;0;0;1;0;11;1;10;0;0;0;71;85;1;68;72;1;77;82;0;35;39;1;27;36;1;107;121;1;8;9;0;24;27;1;39;45;0;100;112;2;12;14;1;127;143;1;21;22;0;34;37;1;113;126;2;1;2;0;18;20;0;176;122;2;19;12;0;62;20;0;11;2;0
2005;MONZA E DELLA BRIANZA;108051;BUSNAGO;20;;22;0;40;;40;10;0;0;1;1;21;19;0;0;1;2;34;3;1;1;18;1;0;0;0;0;0;0;1;0;0;0;8;8;0;12;14;0;15;17;0;4;4;0;;;;18;20;0;1;1;0;1;1;0;5;7;0;15;15;0;2;2;0;18;20;0;2;3;0;6;7;0;15;16;0;0;0;0;2;3;0;24;19;0;2;1;0;10;1;0;3;;
2005;MONZA E DELLA BRIANZA;108052;CAPONAGO;36;2;60;2;74;;74;10;14;3;1;1;44;28;0;2;1;0;70;3;1;0;41;2;0;0;2;0;15;0;1;0;0;0;27;47;1;9;13;1;9;13;0;5;6;1;22;41;1;31;55;2;1;1;0;4;4;0;10;21;0;26;39;2;12;25;2;24;35;0;5;6;0;9;15;0;28;43;2;0;0;0;2;2;0;53;53;2;15;5;0;6;2;0;;;
2005;MONZA E DELLA BRIANZA;108053;CORNATE D'ADDA;13;;15;0;23;;23;7;0;0;3;2;12;11;0;0;0;2;20;1;0;1;11;0;0;0;0;0;0;0;3;0;0;0;7;9;0;6;6;0;8;8;0;5;7;0;;;;10;12;0;3;3;0;0;0;0;3;4;0;10;11;0;1;1;0;12;14;0;3;4;0;2;2;0;11;12;0;0;0;0;1;2;0;17;13;0;1;;;5;2;0;;;
2005;MONZA E DELLA BRIANZA;108054;LENTATE SUL SEVESO;71;;90;0;148;1;147;27;8;5;3;0;79;68;0;0;0;8;124;6;0;6;67;4;0;0;0;0;8;0;3;0;0;0;35;41;0;36;49;0;44;49;0;27;41;0;;;;59;77;0;3;3;0;9;10;0;20;26;0;51;64;0;10;13;0;59;75;0;10;12;0;13;16;0;51;65;0;0;0;0;6;6;0;110;77;0;14;6;0;17;5;0;5;2;0
2005;MONZA E DELLA BRIANZA;108055;RONCELLO;4;;4;0;7;;7;0;0;0;0;0;4;3;0;0;0;0;6;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;3;3;0;1;1;0;;;;3;3;0;0;0;0;1;1;0;1;1;0;3;3;0;;;;4;4;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;4;2;0;;;;1;1;0;2;1;0
2005;PAVIA;18001;ALAGNA;2;1;4;1;3;;3;0;2;0;0;0;2;0;0;1;0;0;3;0;0;0;2;0;0;0;1;0;2;0;0;0;0;0;1;2;0;1;2;1;1;2;0;1;2;1;;;;1;2;1;0;0;0;1;2;0;0;0;0;2;4;1;;;;2;4;1;0;0;0;2;4;1;2;4;1;0;0;0;0;0;0;2;2;1;;;;1;2;0;;;
2005;PAVIA;18002;ALBAREDO ARNABOLDI;3;;6;0;5;;5;0;2;1;0;0;4;1;0;0;0;0;5;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;2;4;0;1;2;0;1;2;0;1;1;0;1;3;0;1;2;0;0;0;0;2;4;0;1;1;0;2;5;0;;;;3;6;0;1;2;0;0;0;0;3;6;0;0;0;0;0;0;0;3;2;0;1;3;0;1;1;0;;;
2005;PAVIA;18003;ALBONESE;1;;1;0;1;;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2005;PAVIA;18004;ALBUZZANO;17;;20;0;26;;26;7;0;0;2;0;18;8;0;0;0;0;23;2;0;0;16;2;0;0;0;0;0;0;2;0;0;0;8;8;0;9;12;0;6;6;0;11;14;0;;;;6;9;0;2;2;0;9;9;0;10;11;0;7;9;0;;;;16;19;0;3;3;0;1;1;0;6;8;0;1;1;0;5;6;0;22;17;0;2;1;0;1;1;0;;;
2005;PAVIA;18005;ARENA PO;20;1;40;1;33;;33;8;16;7;1;0;23;9;0;1;0;2;29;1;0;2;20;1;0;0;1;0;16;0;1;0;0;0;18;33;1;2;7;0;3;10;0;3;3;0;14;27;1;9;24;1;1;1;0;10;15;0;8;19;0;12;21;1;5;12;0;15;28;1;0;0;0;3;5;0;15;27;1;0;0;0;1;1;0;24;31;1;6;5;0;0;0;0;;;
2005;PAVIA;18006;BADIA PAVESE;1;;1;0;1;;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2005;PAVIA;18011;BASTIDA PANCARANA;4;;6;0;9;;9;5;1;1;0;0;5;4;0;0;0;1;8;0;0;1;4;0;0;0;0;0;1;0;0;0;0;0;;;;4;6;0;2;3;0;2;3;0;;;;4;6;0;0;0;0;0;0;0;1;2;0;3;4;0;1;1;0;3;5;0;1;2;0;0;0;0;2;3;0;0;0;0;1;2;0;7;6;0;2;;;0;0;0;;;
2005;PAVIA;18012;BATTUDA;3;;3;0;4;;4;0;1;1;0;0;2;2;0;0;0;0;4;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;3;3;0;;;;;;;;;;3;3;0;1;1;0;0;0;0;2;2;0;1;1;0;2;2;0;2;2;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;4;3;0;;;;0;0;0;;;
2005;PAVIA;18013;BELGIOIOSO;11;;20;0;19;;19;4;6;2;0;0;14;5;0;0;0;0;18;1;0;0;13;1;0;0;0;0;6;0;0;0;0;0;7;12;0;4;8;0;5;8;0;6;12;0;;;;6;12;0;0;0;0;5;8;0;2;4;0;9;16;0;4;5;0;7;15;0;1;3;0;2;4;0;8;12;0;0;0;0;2;5;0;14;19;0;3;;;0;0;0;2;1;0
2005;PAVIA;18014;BEREGUARDO;9;1;20;2;16;;16;5;10;4;0;0;11;4;0;1;0;1;14;0;0;1;9;0;0;0;1;0;9;1;0;0;0;0;3;7;2;6;13;0;3;7;0;5;12;2;1;1;0;7;15;2;0;0;0;2;5;0;6;12;2;3;8;0;3;7;2;5;9;0;1;1;0;1;1;0;8;19;2;0;0;0;0;0;0;14;19;2;;;;1;1;0;1;;
2005;PAVIA;18015;BORGARELLO;7;;12;0;15;;15;1;2;1;0;0;10;5;0;0;0;0;14;0;0;0;10;0;0;0;0;0;2;0;0;0;0;0;2;4;0;5;8;0;2;3;0;5;9;0;;;;6;11;0;0;0;0;1;1;0;2;3;0;5;9;0;2;3;0;5;9;0;3;7;0;0;0;0;5;8;0;1;1;0;0;0;0;13;11;0;1;;;1;1;0;;;
2005;PAVIA;18016;BORGO PRIOLO;2;;3;0;3;;3;0;1;1;0;0;2;1;0;0;0;0;3;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;2;0;1;1;0;;;;2;3;0;;;;1;1;0;0;0;0;1;2;0;1;1;0;1;2;0;1;2;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;3;3;0;;;;0;0;0;;;
2005;PAVIA;18017;BORGORATTO MORMOROLO;2;;2;0;2;;2;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;;;;1;1;0;1;1;0;;;;0;0;0;0;0;0;2;2;0;1;1;0;1;1;0;2;2;0;;;;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;;;;0;0;0;;;
2005;PAVIA;18018;BORGO SAN SIRO;4;;4;0;7;;7;1;1;1;1;0;2;5;0;0;0;0;6;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;2;2;0;2;2;0;;;;4;4;0;;;;2;2;0;1;1;0;1;1;0;3;3;0;1;1;0;1;1;0;3;3;0;0;0;0;0;0;0;3;3;0;1;1;0;0;0;0;5;3;0;1;;;0;0;0;1;1;0
2005;PAVIA;18019;BORNASCO;7;1;12;1;11;;11;3;6;4;0;0;6;4;0;1;0;0;11;0;0;0;6;0;0;0;1;0;6;0;0;0;0;0;3;4;0;4;8;1;;;;7;12;1;;;;4;7;1;0;0;0;3;5;0;2;4;0;5;8;1;2;3;0;5;9;1;1;1;0;1;4;0;4;6;0;0;0;0;3;6;1;9;12;1;2;;;0;0;0;;;
2005;PAVIA;18020;BOSNASCO;1;;1;0;2;;2;1;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;1;1;0;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;;;;;;1;1;0;;;
2005;PAVIA;18021;BRALLO DI PREGOLA;1;;4;0;1;;1;0;3;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;1;4;0;;;;;;;1;4;0;;;;0;0;0;0;0;0;1;4;0;1;4;0;0;0;0;1;4;0;;;;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1;4;0;;;;0;0;0;;;
2005;PAVIA;18022;BREME;4;;11;0;8;;8;1;5;4;0;0;6;2;0;0;0;0;8;0;0;0;6;0;0;0;0;0;5;0;0;0;0;0;1;1;0;3;10;0;;;;4;11;0;;;;4;11;0;0;0;0;0;0;0;3;10;0;1;1;0;;;;4;11;0;0;0;0;1;5;0;3;10;0;0;0;0;0;0;0;6;10;0;;;;1;1;0;;;
2005;PAVIA;18023;BRESSANA BOTTARONE;8;;12;0;12;;12;1;5;1;1;1;6;6;0;0;0;0;10;2;0;0;5;1;0;0;0;0;5;0;1;0;0;0;4;5;0;4;7;0;4;8;0;4;4;0;;;;4;7;0;1;1;0;3;4;0;6;10;0;2;2;0;3;6;0;5;6;0;0;0;0;2;3;0;5;8;0;0;0;0;2;3;0;9;9;0;2;2;0;1;1;0;;;
